INFO     | 2026-05-16 17:53:15,166 | FILECACHE                | FileMetadataCache updated for file [3DBenchy_PLA_25m51s.gcode]; est time: 1551.0, size: 3958, filament usage: 3527, gcode bytes: 125602-4031773
INFO     | 2026-05-21 14:05:38,073 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:09:43,360 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:10:38,094 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:14:43,382 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:15:38,115 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:19:43,408 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:20:38,144 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:24:43,429 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:25:38,166 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:29:43,458 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:30:38,188 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:34:43,481 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:35:38,226 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:39:43,503 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:40:38,247 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:44:43,527 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:45:38,269 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:49:43,548 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:50:38,290 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:54:43,571 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:55:38,312 | DATABASE                 | Updating presence
INFO     | 2026-05-21 14:59:41,948 | CLIENT/SENDER            | Config still valid
INFO     | 2026-05-21 14:59:43,237 | CLIENT/SENDER            | OctoApp loaded config: {'updatePercentModulus': 5, 'highPrecisionRangeStart': 5, 'highPrecisionRangeEnd': 5, 'sendNotificationUrl': 'https://europe-west1-octoapp-4e438.cloudfunctions.net/sendNotificationV2', 'minIntervalSecs': 300}
INFO     | 2026-05-21 14:59:43,596 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:00:38,332 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:04:43,618 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:05:38,353 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:09:43,661 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:10:38,375 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:14:43,685 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:15:38,396 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:19:43,707 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:20:38,423 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:24:43,736 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:25:38,452 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:29:43,757 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:30:38,473 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:34:43,780 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:35:38,494 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:39:43,802 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:40:38,515 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:44:43,825 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:45:38,535 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:49:43,857 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:50:38,556 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:54:43,882 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:55:38,577 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:59:43,238 | CLIENT/SENDER            | Config still valid
INFO     | 2026-05-21 15:59:43,909 | DATABASE                 | Updating presence
INFO     | 2026-05-21 15:59:45,120 | CLIENT/SENDER            | OctoApp loaded config: {'updatePercentModulus': 5, 'highPrecisionRangeStart': 5, 'highPrecisionRangeEnd': 5, 'sendNotificationUrl': 'https://europe-west1-octoapp-4e438.cloudfunctions.net/sendNotificationV2', 'minIntervalSecs': 300}
INFO     | 2026-05-21 16:00:38,600 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:04:43,931 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:05:38,620 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:09:43,953 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:10:38,649 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:14:43,977 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:15:38,677 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:19:44,000 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:20:38,699 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:24:44,021 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:25:38,719 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:29:44,046 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:30:38,742 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:34:44,069 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:35:38,763 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:39:44,098 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:40:38,784 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:44:44,120 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:45:38,806 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:49:44,142 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:50:38,828 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:54:44,164 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:55:38,849 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:59:44,186 | DATABASE                 | Updating presence
INFO     | 2026-05-21 16:59:45,121 | CLIENT/SENDER            | Config still valid
INFO     | 2026-05-21 16:59:46,585 | CLIENT/SENDER            | OctoApp loaded config: {'updatePercentModulus': 5, 'highPrecisionRangeStart': 5, 'highPrecisionRangeEnd': 5, 'sendNotificationUrl': 'https://europe-west1-octoapp-4e438.cloudfunctions.net/sendNotificationV2', 'minIntervalSecs': 300}
INFO     | 2026-05-21 17:00:38,870 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:04:44,210 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:05:38,892 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:09:44,232 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:10:38,915 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:14:44,266 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:15:38,941 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:19:44,288 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:20:38,963 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:24:44,311 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:25:38,988 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:29:44,333 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:30:39,010 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:34:44,356 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:35:39,038 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:39:44,378 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:40:39,060 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:44:44,399 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:45:39,083 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:49:44,422 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:50:39,105 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:54:44,446 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:55:39,134 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:59:44,475 | DATABASE                 | Updating presence
INFO     | 2026-05-21 17:59:46,586 | CLIENT/SENDER            | Config still valid
INFO     | 2026-05-21 17:59:48,217 | CLIENT/SENDER            | OctoApp loaded config: {'updatePercentModulus': 5, 'highPrecisionRangeStart': 5, 'highPrecisionRangeEnd': 5, 'sendNotificationUrl': 'https://europe-west1-octoapp-4e438.cloudfunctions.net/sendNotificationV2', 'minIntervalSecs': 300}
INFO     | 2026-05-21 18:00:39,162 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:04:44,497 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:05:39,183 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:09:44,519 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:10:39,204 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:14:44,542 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:15:39,225 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:19:44,571 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:20:39,248 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:24:44,593 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:25:39,274 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:29:44,617 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:30:39,302 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:34:44,639 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:35:39,323 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:39:44,661 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:40:39,346 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:44:44,682 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:45:39,368 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:49:44,705 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:49:45,484 | CLIENT                   | Moonraker client received notify_klippy_disconnected notification, so we will restart our client connection.
INFO     | 2026-05-21 18:49:45,485 | CLIENT                   | Moonraker client websocket shutdown called.
INFO     | 2026-05-21 18:49:45,492 | CLIENT                   | Moonraker client websocket shutdown complete.
INFO     | 2026-05-21 18:49:45,494 | CLIENT                   | Ignoring KlippyDisconnectedOrShutdown notification because we aren't tracking a print.
INFO     | 2026-05-21 18:49:45,496 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 18:49:45,497 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 18:49:47,503 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
INFO     | 2026-05-21 18:49:47,523 | Websocket connected
INFO     | 2026-05-21 18:49:47,528 | CLIENT                   | Moonraker client websocket opened.
INFO     | 2026-05-21 18:49:47,531 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 18:49:47,532 | CLIENT                   | Authenticating with moonraker...
INFO     | 2026-05-21 18:49:47,540 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 18:49:47,545 | CLIENT                   | Moonraker client got klippy state 'startup', waiting for ready...
INFO     | 2026-05-21 18:49:59,572 | CLIENT                   | Moonraker client klippy state is ready. Moonraker connection is ready and stable.
INFO     | 2026-05-21 18:49:59,573 | CLIENT                   | Moonraker client setting up default notification hooks
INFO     | 2026-05-21 18:50:00,043 | CLIENT                   | Printer state at socket connect is: standby
INFO     | 2026-05-21 18:50:00,044 | CLIENT                   | Restore client sync state: There's no print and none of the timers are running.
INFO     | 2026-05-21 18:50:00,045 | PRINT                    | Removing all print infos
ERROR    | 2026-05-21 18:50:00,055 | Exception no send: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.
ERROR    | 2026-05-21 18:50:00,058 | Failed to update printer name; Exception Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.; Traceback (most recent call last):
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerclient.py", line 984, in _updatePrinterName
    name = MoonrakerClient.Get().PrinterNameProvider.GetPrinterName()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerdatabase.py", line 59, in GetPrinterName
    if fluiddResult.HasError() is False and mainsailResult.GetResult() is not None:
                                            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/jsonrpcresponse.py", line 73, in GetResult
    raise Exception("JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.")
Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.

INFO     | 2026-05-21 18:50:00,068 | CLIENT                   | Progress settings from Fluidd: progress=['file_relative'], average=True, eta=['file']
INFO     | 2026-05-21 18:50:39,389 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:54:44,728 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:55:39,412 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:59:44,761 | DATABASE                 | Updating presence
INFO     | 2026-05-21 18:59:48,218 | CLIENT/SENDER            | Config still valid
INFO     | 2026-05-21 18:59:50,431 | CLIENT/SENDER            | OctoApp loaded config: {'updatePercentModulus': 5, 'highPrecisionRangeStart': 5, 'highPrecisionRangeEnd': 5, 'sendNotificationUrl': 'https://europe-west1-octoapp-4e438.cloudfunctions.net/sendNotificationV2', 'minIntervalSecs': 300}
INFO     | 2026-05-21 19:00:39,433 | DATABASE                 | Updating presence
INFO     | 2026-05-21 19:01:20,587 | MAIN                     | ################################################
INFO     | 2026-05-21 19:01:20,599 | MAIN                     | ##### OctoApp For Klipper Starting ######
INFO     | 2026-05-21 19:01:20,600 | MAIN                     | ################################################
INFO     | 2026-05-21 19:01:20,604 | MAIN                     | Plugin Version: 3.1.0
INFO     | 2026-05-21 19:01:20,607 | CONFIG                   | Our existing update config file include was found in the moonraker config.
INFO     | 2026-05-21 19:01:20,609 | CONFIG                   | Existing update config file found with the correct file contents.
INFO     | 2026-05-21 19:01:20,631 | MDNS                     | mDns Cache file loaded. Cached Entries Found: 0
INFO     | 2026-05-21 19:01:20,638 | DATABASE                 | Starting continuous update
INFO     | 2026-05-21 19:01:20,639 | DATABASE                 | Connection not ready...
INFO     | 2026-05-21 19:01:20,649 | MAIN                     | Setting up relay with frontend port 80
INFO     | 2026-05-21 19:01:20,670 | CLIENT/SENDER            | Updating config
INFO     | 2026-05-21 19:01:20,701 | CLIENT                   | Moonraker client starting websocket connection thread.
INFO     | 2026-05-21 19:01:20,726 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
ERROR    | 2026-05-21 19:01:20,772 | [Errno 111] Connection refused - goodbye
INFO     | 2026-05-21 19:01:20,773 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:01:20,774 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:01:22,781 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
ERROR    | 2026-05-21 19:01:22,791 | [Errno 111] Connection refused - goodbye
INFO     | 2026-05-21 19:01:22,792 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:01:22,793 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:01:24,800 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
ERROR    | 2026-05-21 19:01:24,819 | [Errno 111] Connection refused - goodbye
INFO     | 2026-05-21 19:01:24,822 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:01:24,840 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:01:25,641 | DATABASE                 | Updating presence
INFO     | 2026-05-21 19:01:25,642 | CLIENT                   | Moonraker client - tired to send a websocket message when the socket wasn't open.
INFO     | 2026-05-21 19:01:25,644 | CLIENT                   | Moonraker client failed to send JsonRPC request server.database.get_item
WARNING  | 2026-05-21 19:01:25,645 | DATABASE                 | Encryption key not yet created
INFO     | 2026-05-21 19:01:25,646 | DATABASE                 | Created new encryption key
INFO     | 2026-05-21 19:01:25,647 | CLIENT                   | Moonraker client - tired to send a websocket message when the socket wasn't open.
INFO     | 2026-05-21 19:01:25,648 | CLIENT                   | Moonraker client failed to send JsonRPC request server.database.post_item
ERROR    | 2026-05-21 19:01:25,650 | DATABASE                 | Failed to set encryption key No active websocket connected.
INFO     | 2026-05-21 19:01:25,655 | CLIENT                   | Moonraker client - tired to send a websocket message when the socket wasn't open.
INFO     | 2026-05-21 19:01:25,659 | CLIENT                   | Moonraker client failed to send JsonRPC request server.database.post_item
ERROR    | 2026-05-21 19:01:25,660 | DATABASE                 | Ensure database entry item plugin version failed. 99990001 - No active websocket connected.
INFO     | 2026-05-21 19:01:26,854 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
ERROR    | 2026-05-21 19:01:26,902 | [Errno 111] Connection refused - goodbye
INFO     | 2026-05-21 19:01:26,903 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:01:26,904 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:01:28,910 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
ERROR    | 2026-05-21 19:01:28,925 | [Errno 111] Connection refused - goodbye
INFO     | 2026-05-21 19:01:28,928 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:01:28,931 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:01:30,949 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
INFO     | 2026-05-21 19:01:31,008 | Websocket connected
INFO     | 2026-05-21 19:01:31,010 | CLIENT                   | Moonraker client websocket opened.
INFO     | 2026-05-21 19:01:31,015 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:01:31,020 | CLIENT                   | Authenticating with moonraker...
INFO     | 2026-05-21 19:01:31,030 | DATABASE                 | Starting continuous update
INFO     | 2026-05-21 19:01:31,031 | DATABASE                 | Updating presence
INFO     | 2026-05-21 19:01:31,034 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:01:31,065 | CLIENT                   | Moonraker client got klippy state 'startup', waiting for ready...
INFO     | 2026-05-21 19:01:41,483 | CLIENT                   | Moonraker client klippy state is ready. Moonraker connection is ready and stable.
INFO     | 2026-05-21 19:01:41,485 | CLIENT                   | Moonraker client setting up default notification hooks
INFO     | 2026-05-21 19:01:41,941 | CLIENT                   | Printer state at socket connect is: standby
INFO     | 2026-05-21 19:01:41,943 | CLIENT                   | Restore client sync state: There's no print and none of the timers are running.
INFO     | 2026-05-21 19:01:41,944 | PRINT                    | Removing all print infos
ERROR    | 2026-05-21 19:01:41,974 | Exception no send: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.
ERROR    | 2026-05-21 19:01:41,990 | Failed to update printer name; Exception Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.; Traceback (most recent call last):
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerclient.py", line 984, in _updatePrinterName
    name = MoonrakerClient.Get().PrinterNameProvider.GetPrinterName()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerdatabase.py", line 59, in GetPrinterName
    if fluiddResult.HasError() is False and mainsailResult.GetResult() is not None:
                                            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/jsonrpcresponse.py", line 73, in GetResult
    raise Exception("JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.")
Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.

INFO     | 2026-05-21 19:01:42,022 | CLIENT                   | Progress settings from Fluidd: progress=['file_relative'], average=True, eta=['file']
INFO     | 2026-05-21 19:02:56,245 | DATABASE                 | Updating presence
INFO     | 2026-05-21 19:03:20,872 | CLIENT                   | Moonraker client received notify_klippy_disconnected notification, so we will restart our client connection.
INFO     | 2026-05-21 19:03:20,873 | CLIENT                   | Moonraker client websocket shutdown called.
INFO     | 2026-05-21 19:03:20,881 | CLIENT                   | Moonraker client websocket shutdown complete.
INFO     | 2026-05-21 19:03:20,882 | CLIENT                   | Ignoring KlippyDisconnectedOrShutdown notification because we aren't tracking a print.
INFO     | 2026-05-21 19:03:20,885 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:03:20,886 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:03:22,891 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
INFO     | 2026-05-21 19:03:22,981 | Websocket connected
INFO     | 2026-05-21 19:03:22,984 | CLIENT                   | Moonraker client websocket opened.
INFO     | 2026-05-21 19:03:22,986 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:03:22,987 | CLIENT                   | Authenticating with moonraker...
INFO     | 2026-05-21 19:03:22,994 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:03:23,002 | CLIENT                   | Moonraker client got klippy state 'startup', waiting for ready...
INFO     | 2026-05-21 19:03:35,025 | CLIENT                   | Moonraker client klippy state is ready. Moonraker connection is ready and stable.
INFO     | 2026-05-21 19:03:35,028 | CLIENT                   | Moonraker client setting up default notification hooks
INFO     | 2026-05-21 19:03:35,813 | CLIENT                   | Printer state at socket connect is: standby
INFO     | 2026-05-21 19:03:35,815 | CLIENT                   | Restore client sync state: There's no print and none of the timers are running.
INFO     | 2026-05-21 19:03:35,816 | PRINT                    | Removing all print infos
ERROR    | 2026-05-21 19:03:35,826 | Exception no send: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.
ERROR    | 2026-05-21 19:03:35,830 | Failed to update printer name; Exception Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.; Traceback (most recent call last):
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerclient.py", line 984, in _updatePrinterName
    name = MoonrakerClient.Get().PrinterNameProvider.GetPrinterName()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerdatabase.py", line 59, in GetPrinterName
    if fluiddResult.HasError() is False and mainsailResult.GetResult() is not None:
                                            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/jsonrpcresponse.py", line 73, in GetResult
    raise Exception("JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.")
Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.

INFO     | 2026-05-21 19:03:35,890 | CLIENT                   | Progress settings from Fluidd: progress=['file_relative'], average=True, eta=['file']
INFO     | 2026-05-21 19:07:01,664 | DATABASE                 | Updating presence
INFO     | 2026-05-21 19:07:56,268 | DATABASE                 | Updating presence
INFO     | 2026-05-21 19:09:10,729 | CLIENT                   | Moonraker client received notify_klippy_disconnected notification, so we will restart our client connection.
INFO     | 2026-05-21 19:09:10,730 | CLIENT                   | Moonraker client websocket shutdown called.
INFO     | 2026-05-21 19:09:10,734 | CLIENT                   | Moonraker client websocket shutdown complete.
INFO     | 2026-05-21 19:09:10,735 | CLIENT                   | Ignoring KlippyDisconnectedOrShutdown notification because we aren't tracking a print.
INFO     | 2026-05-21 19:09:10,737 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:09:10,739 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:09:12,747 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
INFO     | 2026-05-21 19:09:12,771 | Websocket connected
INFO     | 2026-05-21 19:09:12,773 | CLIENT                   | Moonraker client websocket opened.
INFO     | 2026-05-21 19:09:12,859 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:09:12,863 | CLIENT                   | Authenticating with moonraker...
INFO     | 2026-05-21 19:09:12,873 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:09:12,881 | CLIENT                   | Moonraker client got klippy state 'startup', waiting for ready...
INFO     | 2026-05-21 19:09:21,286 | CLIENT                   | Moonraker client received notify_klippy_disconnected notification, so we will restart our client connection.
INFO     | 2026-05-21 19:09:21,288 | CLIENT                   | Moonraker client websocket shutdown called.
INFO     | 2026-05-21 19:09:21,297 | CLIENT                   | Moonraker client websocket shutdown complete.
INFO     | 2026-05-21 19:09:21,299 | CLIENT                   | Moonraker websocket connection closed.
INFO     | 2026-05-21 19:09:21,300 | CLIENT                   | Moonraker client websocket connection lost. We will try to restart it soon.
INFO     | 2026-05-21 19:09:22,899 | CLIENT                   | Moonraker client - tired to send a websocket message when the socket wasn't open.
INFO     | 2026-05-21 19:09:22,899 | CLIENT                   | Moonraker client failed to send JsonRPC request server.info
ERROR    | 2026-05-21 19:09:22,901 | Moonraker client exception in klippy waiting logic.; NoSentryReportException Exception: No Sentry Exception - Message: `Moonraker client failed to send klippy ready query message, there was no websocket.`; Traceback (most recent call last):
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerclient.py", line 648, in _AfterOpenReadyWaiter
    raise NoSentryReportException("Moonraker client failed to send klippy ready query message, there was no websocket.")
octoapp.exceptions.NoSentryReportException: No Sentry Exception - Message: `Moonraker client failed to send klippy ready query message, there was no websocket.`

INFO     | 2026-05-21 19:09:22,902 | CLIENT                   | Moonraker client websocket shutdown called.
INFO     | 2026-05-21 19:09:22,903 | CLIENT                   | Moonraker client websocket shutdown complete.
INFO     | 2026-05-21 19:09:23,305 | CLIENT                   | Connecting to moonraker: ws://0.0.0.0:7125/websocket
INFO     | 2026-05-21 19:09:23,347 | Websocket connected
INFO     | 2026-05-21 19:09:23,350 | CLIENT                   | Moonraker client websocket opened.
INFO     | 2026-05-21 19:09:23,352 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:09:23,355 | CLIENT                   | Authenticating with moonraker...
INFO     | 2026-05-21 19:09:23,364 | CLIENT                   | Moonraker client waiting for klippy ready...
INFO     | 2026-05-21 19:09:23,369 | CLIENT                   | Moonraker client got klippy state 'startup', waiting for ready...
INFO     | 2026-05-21 19:09:35,770 | CLIENT                   | Moonraker client klippy state is ready. Moonraker connection is ready and stable.
INFO     | 2026-05-21 19:09:35,771 | CLIENT                   | Moonraker client setting up default notification hooks
INFO     | 2026-05-21 19:09:36,438 | CLIENT                   | Printer state at socket connect is: standby
INFO     | 2026-05-21 19:09:36,440 | CLIENT                   | Restore client sync state: There's no print and none of the timers are running.
INFO     | 2026-05-21 19:09:36,442 | PRINT                    | Removing all print infos
ERROR    | 2026-05-21 19:09:36,467 | Exception no send: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.
ERROR    | 2026-05-21 19:09:36,472 | Failed to update printer name; Exception Exception: JsonRpcResponse GetResult was called when the result was None. HasError needs to be called first.; Traceback (most recent call last):
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerclient.py", line 984, in _updatePrinterName
    name = MoonrakerClient.Get().PrinterNameProvider.GetPrinterName()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/riccorbypro/octoapp/moonraker_octoapp/moonrakerdatabase.py", line 59, in GetPrinterName
